name,age,keyword,is_crawled,scrawled_count,detected,detected_count
Phạm Trọng Nhân,51,Đại biểu quốc hội Phạm Trọng Nhân,True,23,True,134
Nguyễn Thị Yến Nhi,43,Đại biểu quốc hội Nguyễn Thị Yến Nhi,True,39,True,187
K` Nhiễu,50,Đại biểu quốc hội K` Nhiễu,True,54,True,350
Trần Thị Kim Nhung,50,Đại biểu quốc hội Trần Thị Kim Nhung,True,18,True,105
Trần Công Phàn,62,Đại biểu quốc hội Trần Công Phàn,True,42,True,192
Hồ Đức Phớc,59,Đại biểu quốc hội Hồ Đức Phớc,True,56,True,194
Đặng Thuần Phong,59,Đại biểu quốc hội Đặng Thuần Phong,True,45,True,216
Đặng Xuân Phong,51,Đại biểu quốc hội Đặng Xuân Phong,True,34,True,214
Đôn Tuấn Phong,52,Đại biểu quốc hội Đôn Tuấn Phong,True,39,True,261
Lê Quốc Phong,45,Đại biểu quốc hội Lê Quốc Phong,True,33,True,145
Lê Thanh Phong,55,Đại biểu quốc hội Lê Thanh Phong,True,17,True,122
Nguyễn Thanh Phong,47,Đại biểu quốc hội Nguyễn Thanh Phong,True,17,True,96
Dương Bình Phú,53,Đại biểu quốc hội Dương Bình Phú,True,30,True,182
Huỳnh Thị Phúc,47,Đại biểu quốc hội Huỳnh Thị Phúc,True,27,True,221
Nguyễn Xuân Phúc,68,Đại biểu quốc hội Nguyễn Xuân Phúc,True,42,True,276
Dương Văn Phước,56,Đại biểu quốc hội Dương Văn Phước,True,27,True,132
Trần Thị Thu Phước,46,Đại biểu quốc hội Trần Thị Thu Phước,True,26,True,191
Đặng Xuân Phương,48,Đại biểu quốc hội Đặng Xuân Phương,True,35,True,192
Huỳnh Thanh Phương,45,Đại biểu quốc hội Huỳnh Thanh Phương,True,25,True,235
Lò Việt Phương,50,Đại biểu quốc hội Lò Việt Phương,True,31,True,513
Nguyễn Thanh Phương,58,Đại biểu quốc hội Nguyễn Thanh Phương,True,13,True,94
Nguyễn Thị Mai Phương,52,Đại biểu quốc hội Nguyễn Thị Mai Phương,True,23,True,109
Phan Thị Thanh Phương,39,Đại biểu quốc hội Phan Thị Thanh Phương,True,34,True,276
Trần Quang Phương,62,Đại biểu quốc hội Trần Quang Phương,True,41,True,251
Hà Ánh Phượng,31,Đại biểu quốc hội Hà Ánh Phượng,True,56,True,256
Dương Tấn Quân,37,Đại biểu quốc hội Dương Tấn Quân,True,24,True,161
Lê Quân,48,Đại biểu quốc hội Lê Quân,True,32,True,283
Nguyễn Văn Quân,43,Đại biểu quốc hội Nguyễn Văn Quân,True,14,True,66
Trần Quốc Quân,35,Đại biểu quốc hội Trần Quốc Quân,True,23,True,247
Vũ Hải Quân,48,Đại biểu quốc hội Vũ Hải Quân,True,28,True,108
Nguyễn Minh Quang,54,Đại biểu quốc hội Nguyễn Minh Quang,True,22,True,166
Nguyễn Sỹ Quang,53,Đại biểu quốc hội Nguyễn Sỹ Quang,True,29,True,145
Trần Lưu Quang,55,Đại biểu quốc hội Trần Lưu Quang,True,38,True,269
Nguyễn Văn Quảng,53,Đại biểu quốc hội Nguyễn Văn Quảng,True,26,True,145
Đinh Ngọc Quý,50,Đại biểu quốc hội Đinh Ngọc Quý,True,34,True,155
Thái Thanh Quý,47,Đại biểu quốc hội Thái Thanh Quý,True,36,True,307
Lương Công Quyết,61,Đại biểu quốc hội Lương Công Quyết,True,32,True,312
Trần Thị Quỳnh,30,Đại biểu quốc hội Trần Thị Quỳnh,True,33,True,355
Nguyễn Văn Riễn,67,Đại biểu quốc hội Nguyễn Văn Riễn,True,33,True,329
Trần Thị Hoa Ry,47,Đại biểu quốc hội Trần Thị Hoa Ry,True,25,True,81
Điểu Huỳnh Sang,42,Đại biểu quốc hội Điểu Huỳnh Sang,True,45,True,263
Nguyễn Thanh Sang,53,Đại biểu quốc hội Nguyễn Thanh Sang,True,17,True,86
Trần Văn Sáu,57,Đại biểu quốc hội Trần Văn Sáu,True,30,True,185
Trình Lam Sinh,51,Đại biểu quốc hội Trình Lam Sinh,True,28,True,117
Võ Thị Minh Sinh,52,Đại biểu quốc hội Võ Thị Minh Sinh,True,36,True,237
Nguyễn Như So,65,Đại biểu quốc hội Nguyễn Như So,True,23,True,145
Bùi Hoài Sơn,47,Đại biểu quốc hội Bùi Hoài Sơn,True,56,True,212
Bùi Thanh Sơn,60,Đại biểu quốc hội Bùi Thanh Sơn,True,77,True,276
Nguyễn Cao Sơn,54,Đại biểu quốc hội Nguyễn Cao Sơn,True,26,True,232
Nguyễn Kim Sơn,56,Đại biểu quốc hội Nguyễn Kim Sơn,True,53,True,200
Nguyễn Minh Sơn,51,Đại biểu quốc hội Nguyễn Minh Sơn,True,34,True,124
Nguyễn Ngọc Sơn,48,Đại biểu quốc hội Nguyễn Ngọc Sơn,True,35,True,216
Nguyễn Trúc Sơn,52,Đại biểu quốc hội Nguyễn Trúc Sơn,True,35,True,321
Phạm Trường Sơn,55,Đại biểu quốc hội Phạm Trường Sơn,True,23,True,105
Phan Huỳnh Sơn,60,Đại biểu quốc hội Phan Huỳnh Sơn,True,23,True,106
Vi Văn Sơn,49,Đại biểu quốc hội Vi Văn Sơn,True,25,True,157
Võ Mạnh Sơn,51,Đại biểu quốc hội Võ Mạnh Sơn,True,43,True,193
Huỳnh Thị Ánh Sương,47,Đại biểu quốc hội Huỳnh Thị Ánh Sương,True,37,True,243
Nguyễn Thị Sửu,49,Đại biểu quốc hội Nguyễn Thị Sửu,True,21,True,87
Đặng Hồng Sỹ,47,Đại biểu quốc hội Đặng Hồng Sỹ,True,36,True,242
Đinh Công Sỹ,43,Đại biểu quốc hội Đinh Công Sỹ,True,46,True,339
Đỗ Tiến Sỹ,57,Đại biểu quốc hội Đỗ Tiến Sỹ,True,43,True,145
Tô Văn Tám,59,Đại biểu quốc hội Tô Văn Tám,True,46,True,336
Nguyễn Minh Tâm,51,Đại biểu quốc hội Nguyễn Minh Tâm,True,25,True,213
Tạ Minh Tâm,44,Đại biểu quốc hội Tạ Minh Tâm,True,43,True,179
Lã Thanh Tân,55,Đại biểu quốc hội Lã Thanh Tân,True,38,True,283
Nguyễn Tạo,60,Đại biểu quốc hội Nguyễn Tạo,True,27,True,216
Chu Thị Hồng Thái,38,Đại biểu quốc hội Chu Thị Hồng Thái,True,29,True,363
Dương Văn Thái,52,Đại biểu quốc hội Dương Văn Thái,True,43,True,182
Nguyễn Huy Thái,55,Đại biểu quốc hội Nguyễn Huy Thái,True,10,True,55
Phạm Hùng Thái,52,Đại biểu quốc hội Phạm Hùng Thái,True,17,True,81
Lê Xuân Thân,62,Đại biểu quốc hội Lê Xuân Thân,True,40,True,351
Nguyễn Văn Thân,68,Đại biểu quốc hội Nguyễn Văn Thân,True,15,True,164
Dương Văn Thăng,54,Đại biểu quốc hội Dương Văn Thăng,True,29,True,168
Hà Phước Thắng,47,Đại biểu quốc hội Hà Phước Thắng,True,21,True,103
Hoàng Đức Thắng,58,Đại biểu quốc hội Hoàng Đức Thắng,True,32,True,195
Nguyễn Đại Thắng,47,Đại biểu quốc hội Nguyễn Đại Thắng,True,20,True,134
Nguyễn Văn Thắng,49,Đại biểu quốc hội Nguyễn Văn Thắng,True,26,True,138
Nguyễn Việt Thắng,51,Đại biểu quốc hội Nguyễn Việt Thắng,True,51,True,291
Nguyễn Xuân Thắng,66,Đại biểu quốc hội Nguyễn Xuân Thắng,True,48,True,458
Phạm Hùng Thắng,49,Đại biểu quốc hội Phạm Hùng Thắng,True,45,True,576
Vũ Đại Thắng,47,Đại biểu quốc hội Vũ Đại Thắng,True,45,True,424
Vương Quốc Thắng,48,Đại biểu quốc hội Vương Quốc Thắng,True,62,True,411
Nguyễn Duy Thanh,40,Đại biểu quốc hội Nguyễn Duy Thanh,True,58,True,295
Nguyễn Thị Thanh,56,Đại biểu quốc hội Nguyễn Thị Thanh,True,53,True,385
Nguyễn Thị Quyên Thanh,44,Đại biểu quốc hội Nguyễn Thị Quyên Thanh,True,58,True,455
Phạm Đình Thanh,55,Đại biểu quốc hội Phạm Đình Thanh,True,43,True,238
Trần Sỹ Thanh,52,Đại biểu quốc hội Trần Sỹ Thanh,True,70,True,185
Trần Thị Hồng Thanh,46,Đại biểu quốc hội Trần Thị Hồng Thanh,True,45,True,312
Vũ Hồng Thanh,61,Đại biểu quốc hội Vũ Hồng Thanh,True,37,True,201
Đỗ Quang Thành,57,Đại biểu quốc hội Đỗ Quang Thành,True,45,True,266
Lê Nhật Thành,47,Đại biểu quốc hội Lê Nhật Thành,True,40,True,199
Ngô Trung Thành,48,Đại biểu quốc hội Ngô Trung Thành,True,38,True,506
Nguyễn Lâm Thành,59,Đại biểu quốc hội Nguyễn Lâm Thành,True,28,True,121
Thái Văn Thành,54,Đại biểu quốc hội Thái Văn Thành,True,42,True,440
Nguyễn Văn Thạnh,50,Đại biểu quốc hội Nguyễn Văn Thạnh,True,41,True,218
Đinh Văn Thê,48,Đại biểu quốc hội Đinh Văn Thê,True,58,True,317
Nguyễn Văn Thi,55,Đại biểu quốc hội Nguyễn Văn Thi,True,58,True,275
Tạ Đình Thi,49,Đại biểu quốc hội Tạ Đình Thi,True,59,True,252
Trần Thị Hiền,48,Đại biểu quốc hội Trần Thị Hiền,True,56,True,514
Nguyễn Tiến Thiện,57,Đại biểu quốc hội Nguyễn Tiến Thiện,True,45,True,232
Lê Văn Thìn,46,Đại biểu quốc hội Lê Văn Thìn,True,54,True,591
Đỗ Ngọc Thịnh,63,Đại biểu quốc hội Đỗ Ngọc Thịnh,True,76,True,359
Nguyễn Tuấn Thịnh,52,Đại biểu quốc hội Nguyễn Tuấn Thịnh,True,45,True,369
Phạm Văn Thịnh,41,Đại biểu quốc hội Phạm Văn Thịnh,True,52,True,344
Bùi Thị Quỳnh Thơ,46,Đại biểu quốc hội Bùi Thị Quỳnh Thơ,True,57,True,393
Vi Đức Thọ,46,Đại biểu quốc hội Vi Đức Thọ,True,53,True,410
Nguyễn Thị Mai Thoa,49,Đại biểu quốc hội Nguyễn Thị Mai Thoa,True,44,True,282
Nguyễn Hữu Thông,41,Đại biểu quốc hội Nguyễn Hữu Thông,True,68,True,355
Bùi Xuân Thống,47,Đại biểu quốc hội Bùi Xuân Thống,True,61,True,481
Phan Thị Nguyệt Thu,48,Đại biểu quốc hội Phan Thị Nguyệt Thu,True,44,True,231
Trần Khánh Thu,40,Đại biểu quốc hội Trần Khánh Thu,True,52,True,366
Lý Anh Thư,47,Đại biểu quốc hội Lý Anh Thư,True,57,True,461
Nguyễn Văn Thuận,57,Đại biểu quốc hội Nguyễn Văn Thuận,True,38,True,257
Trần Đức Thuận,54,Đại biểu quốc hội Trần Đức Thuận,True,38,True,175
Nguyễn Tri Thức,49,Đại biểu quốc hội Nguyễn Tri Thức,True,38,True,243
Trần Văn Thức,53,Đại biểu quốc hội Trần Văn Thức,True,52,True,287
Nguyễn Phi Thường,52,Đại biểu quốc hội Nguyễn Phi Thường,True,44,True,269
Võ Văn Thưởng,52,Đại biểu quốc hội Võ Văn Thưởng,True,74,True,525
Hoàng Thị Thanh Thúy,38,Đại biểu quốc hội Hoàng Thị Thanh Thúy,True,62,True,349
Ma Thị Thúy,44,Đại biểu quốc hội Ma Thị Thúy,True,54,True,418
Nguyễn Thị Kim Thúy,55,Đại biểu quốc hội Nguyễn Thị Kim Thúy,True,55,True,280
Trần Thị Diệu Thúy,46,Đại biểu quốc hội Trần Thị Diệu Thúy,True,63,True,307
Chamaléa Thị Thủy,40,Đại biểu quốc hội Chamaléa Thị Thủy,True,36,True,241
Nguyễn Phương Thủy,48,Đại biểu quốc hội Nguyễn Phương Thủy,True,51,True,333
Nguyễn Thị Thủy,45,Đại biểu quốc hội Nguyễn Thị Thủy,True,32,True,170
Nguyễn Thị Lệ Thủy,55,Đại biểu quốc hội Nguyễn Thị Lệ Thủy,True,40,True,253
Nguyễn Thị Thu Thủy,46,Đại biểu quốc hội Nguyễn Thị Thu Thủy,True,25,True,204
Nguyễn Mạnh Tiến,57,Đại biểu quốc hội Nguyễn Mạnh Tiến,True,41,True,290
Phạm Nam Tiến,54,Đại biểu quốc hội Phạm Nam Tiến,True,40,True,310
Trần Văn Tiến,61,Đại biểu quốc hội Trần Văn Tiến,True,41,True,250
Trần Quốc Tỏ,61,Đại biểu quốc hội Trần Quốc Tỏ,True,54,True,480
Lê Kim Toàn,58,Đại biểu quốc hội Lê Kim Toàn,True,55,True,459
Nguyễn Hữu Toàn,54,Đại biểu quốc hội Nguyễn Hữu Toàn,True,39,True,250
Phạm Đình Toản,57,Đại biểu quốc hội Phạm Đình Toản,True,31,True,327
Lê Tấn Tới,54,Đại biểu quốc hội Lê Tấn Tới,True,28,True,173
Y Vinh Tơr,46,Đại biểu quốc hội Y Vinh Tơr,True,28,True,154
Phạm Thị Thanh Trà,59,Đại biểu quốc hội Phạm Thị Thanh Trà,True,58,True,185
Phan Đình Trạc,64,Đại biểu quốc hội Phan Đình Trạc,True,63,True,326
Nguyễn Hoàng Bảo Trân,48,Đại biểu quốc hội Nguyễn Hoàng Bảo Trân,True,41,True,230
Nguyễn Trần Phượng Trân,47,Đại biểu quốc hội Nguyễn Trần Phượng Trân,True,44,True,243
Nguyễn Thị Minh Trang,44,Đại biểu quốc hội Nguyễn Thị Minh Trang,True,43,True,210
Nguyễn Thị Uyên Trang,40,Đại biểu quốc hội Nguyễn Thị Uyên Trang,True,51,True,367
Lê Hữu Trí,55,Đại biểu quốc hội Lê Hữu Trí,True,37,True,196
Lê Minh Trí,62,Đại biểu quốc hội Lê Minh Trí,True,70,True,375
Nguyễn Anh Trí,65,Đại biểu quốc hội Nguyễn Anh Trí,True,68,True,400
Hà Quốc Trị,54,Đại biểu quốc hội Hà Quốc Trị,True,45,True,345
Đặng Thị Bảo Trinh,37,Đại biểu quốc hội Đặng Thị Bảo Trinh,True,42,True,198
Nguyễn Phú Trọng,79,Đại biểu quốc hội Nguyễn Phú Trọng,True,53,True,259
Lê Hoài Trung,62,Đại biểu quốc hội Lê Hoài Trung,True,54,True,295
Nguyễn Hải Trung,54,Đại biểu quốc hội Nguyễn Hải Trung,True,27,True,121
Nguyễn Thành Trung,40,Đại biểu quốc hội Nguyễn Thành Trung,True,36,True,220
Nguyễn Danh Tú,41,Đại biểu quốc hội Nguyễn Danh Tú,True,41,True,367
Trần Cẩm Tú,61,Đại biểu quốc hội Trần Cẩm Tú,True,55,True,338
Tráng A Tủa,56,Đại biểu quốc hội Tráng A Tủa,True,53,True,300
Châu Ngọc Tuấn,52,Đại biểu quốc hội Châu Ngọc Tuấn,True,45,True,313
Huỳnh Minh Tuấn,42,Đại biểu quốc hội Huỳnh Minh Tuấn,True,40,True,176
Lê Anh Tuấn,47,Đại biểu quốc hội Lê Anh Tuấn,True,36,True,110
Ngô Văn Tuấn,51,Đại biểu quốc hội Ngô Văn Tuấn,True,42,True,178
Nguyễn Anh Tuấn,43,Đại biểu quốc hội Nguyễn Anh Tuấn,True,49,True,137
Nguyễn Ngọc Tuấn,56,Đại biểu quốc hội Nguyễn Ngọc Tuấn,True,43,True,253
Nguyễn Phương Tuấn,48,Đại biểu quốc hội Nguyễn Phương Tuấn,True,27,True,370
Trần Anh Tuấn,49,Đại biểu quốc hội Trần Anh Tuấn,True,37,True,215
Trần Quốc Tuấn,53,Đại biểu quốc hội Trần Quốc Tuấn,True,37,True,291
Trần Văn Tuấn,53,Đại biểu quốc hội Trần Văn Tuấn,True,18,True,94
Hoàng Thanh Tùng,56,Đại biểu quốc hội Hoàng Thanh Tùng,True,53,True,271
Lê Quang Tùng,51,Đại biểu quốc hội Lê Quang Tùng,True,52,True,372
Nguyễn Kim Tuyến,45,Đại biểu quốc hội Nguyễn Kim Tuyến,True,62,True,380
Văn Thị Bạch Tuyết,47,Đại biểu quốc hội Văn Thị Bạch Tuyết,True,53,True,269
Thổ Út,53,Đại biểu quốc hội Thổ Út,True,48,True,443
Nguyễn Hoàng Uyên,47,Đại biểu quốc hội Nguyễn Hoàng Uyên,True,32,True,168
Lê Thanh Vân,58,Đại biểu quốc hội Lê Thanh Vân,True,49,True,188
Trần Thị Vân,48,Đại biểu quốc hội Trần Thị Vân,True,37,True,194
Trần Đình Văn,57,Đại biểu quốc hội Trần Đình Văn,True,38,True,206
Vũ Hồng Văn,47,Đại biểu quốc hội Vũ Hồng Văn,True,45,True,216
Đào Hồng Vận,50,Đại biểu quốc hội Đào Hồng Vận,True,65,True,383
Tô Ái Vang,48,Đại biểu quốc hội Tô Ái Vang,True,46,True,275
Nàng Xô Vi,27,Đại biểu quốc hội Nàng Xô Vi,True,67,True,684
Nguyễn Đình Việt,46,Đại biểu quốc hội Nguyễn Đình Việt,True,39,True,338
Nguyễn Đắc Vinh,50,Đại biểu quốc hội Nguyễn Đắc Vinh,True,51,True,315
Cao Thị Xuân,53,Đại biểu quốc hội Cao Thị Xuân,True,51,True,276
Lê Đào An Xuân,40,Đại biểu quốc hội Lê Đào An Xuân,True,29,True,208
Lê Thị Thanh Xuân,45,Đại biểu quốc hội Lê Thị Thanh Xuân,True,51,True,325
Nguyễn Thị Xuân,55,Đại biểu quốc hội Nguyễn Thị Xuân,True,49,True,835
Nguyễn Thị Ngọc Xuân,37,Đại biểu quốc hội Nguyễn Thị Ngọc Xuân,True,38,True,255
Phạm Thị Xuân,31,Đại biểu quốc hội Phạm Thị Xuân,True,23,True,155
Võ Thị Ánh Xuân,53,Đại biểu quốc hội Võ Thị Ánh Xuân,True,53,True,205
Phan Văn Xựng,56,Đại biểu quốc hội Phan Văn Xựng,True,44,True,315
Thái Thu Xương,47,Đại biểu quốc hội Thái Thu Xương,True,41,True,332
Nguyễn Thị Như Ý,49,Đại biểu quốc hội Nguyễn Thị Như Ý,True,28,True,321
Đỗ Văn Yên,55,Đại biểu quốc hội Đỗ Văn Yên,True,55,True,262
Tạ Thị Yên,50,Đại biểu quốc hội Tạ Thị Yên,True,47,True,268
Nguyễn Thị Yến,57,Đại biểu quốc hội Nguyễn Thị Yến,True,30,True,156
Phạm Thị Hồng Yến,47,Đại biểu quốc hội Phạm Thị Hồng Yến,True,42,True,178
Trần Kim Yến,53,Đại biểu quốc hội Trần Kim Yến,True,51,True,245
Sơn Tùng,29,Ca sĩ Sơn Tùng,True,77,True,105
Khởi My,33,Ca sĩ Khởi My,True,66,True,143
Hồ Quang Hiếu,37,Ca sĩ Hồ Quang Hiếu,True,71,True,92
Thuỷ Tiên,38,Ca sĩ Thuỷ Tiên,True,69,True,183
Minh Hằng,36,Ca sĩ Minh Hằng,True,67,True,102
Nhật Kim Anh,38,Ca sĩ Nhật Kim Anh,True,71,True,267
Lý Hải,55,Ca sĩ Lý Hải,True,81,True,216
Kelvin Khánh,29,Ca sĩ Kelvin Khánh,True,61,True,138
Hồ Ngọc Hà,39,Ca sĩ Hồ Ngọc Hà,True,75,True,141
Ngô Kiến Huy,35,Ca sĩ Ngô Kiến Huy,True,68,True,129
Mỹ Tâm,42,Ca sĩ Mỹ Tâm,True,74,True,94
Lê Bảo Bình,33,Ca sĩ Lê Bảo Bình,True,71,True,102
Khổng Tú Quỳnh,32,Ca sĩ Khổng Tú Quỳnh,True,72,True,92
Đàm Vĩnh Hưng,52,Ca sĩ Đàm Vĩnh Hưng,True,66,True,185
Karik,34,Ca sĩ Karik,True,73,True,112
Đan Trường,47,Ca sĩ Đan Trường,True,73,True,158
Noo Phước Thịnh,35,Ca sĩ Noo Phước Thịnh,True,72,True,99
Phi Nhung,49,Ca sĩ Phi Nhung,True,68,True,105
Suboi,33,Ca sĩ Suboi,True,65,True,119
Cẩm Ly,53,Ca sĩ Cẩm Ly,True,70,True,130
Phương Mỹ Chi,20,Ca sĩ Phương Mỹ Chi,True,83,True,119
Bích Phương,34,Ca sĩ Bích Phương,True,66,True,100
Ưng Hoàng Phúc,42,Ca sĩ Ưng Hoàng Phúc,True,75,True,142
Hòa Minzy,28,Ca sĩ Hòa Minzy,True,80,True,119
Tóc Tiên,34,Ca sĩ Tóc Tiên,True,82,True,120
Lynk Lee,35,Ca sĩ Lynk Lee,True,71,True,107
Quang Lê,42,Ca sĩ Quang Lê,True,77,True,129
Chi Dân,34,Ca sĩ Chi Dân,True,63,True,88
Dương Triệu Vũ,39,Ca sĩ Dương Triệu Vũ,True,74,True,142
Đinh Duy Chinh,43,Ca sĩ Đinh Duy Chinh,True,59,True,157
Miu Lê,32,Ca sĩ Miu Lê,True,74,True,133
Lâm Chấn Huy,42,Ca sĩ Lâm Chấn Huy,True,70,True,159
Quang Lập,45,Ca sĩ Quang Lập,True,53,True,120
Nguyễn Văn Sỹ,23,Ca sĩ Nguyễn Văn Sỹ,True,63,True,141
Thùy Chi,33,Ca sĩ Thùy Chi,True,79,True,131
Ông Cao Thắng,37,Ca sĩ Ông Cao Thắng,True,94,True,348
Saka Trương Tuyền,33,Ca sĩ Saka Trương Tuyền,True,68,True,162
Trịnh Thăng Bình,35,Ca sĩ Trịnh Thăng Bình,True,82,True,133
Gin Tuấn Kiệt,29,Ca sĩ Gin Tuấn Kiệt,True,68,True,148
Cát Tường,31,Ca sĩ Cát Tường,True,83,True,114
Vũ Cát Tường,31,Ca sĩ Vũ Cát Tường,True,23,True,29
